code_id	group	n	k	d_recorded	distance_trials	distance_method	A_id	B_id	run_dir	src_dir	collected_dir
SmallGroup_6_1__AAp10_0_2_2_2_3_5_BBp27_0_1_2_2_4_5_k8_d16	SmallGroup_6_1_	216	8	16	100000	dist-m4ri	p10_0_2_2_2_3_5	p27_0_1_2_2_4_5	results/progressive_SmallGroup_6_1_20260123T124903Z	results/progressive_SmallGroup_6_1_20260123T124903Z/best_codes/SmallGroup_6_1__AAp10_0_2_2_2_3_5_BBp27_0_1_2_2_4_5_k8_d16	best_codes/collected/SmallGroup_6_1__AAp10_0_2_2_2_3_5_BBp27_0_1_2_2_4_5_k8_d16
SmallGroup_6_1__AAp10_0_0_1_2_3_3_BBp27_0_1_2_2_4_5_k8_d15	SmallGroup_6_1_	216	8	15	100000	dist-m4ri	p10_0_0_1_2_3_3	p27_0_1_2_2_4_5	results/progressive_SmallGroup_6_1_20260123T124903Z	results/progressive_SmallGroup_6_1_20260123T124903Z/best_codes/SmallGroup_6_1__AAp10_0_0_1_2_3_3_BBp27_0_1_2_2_4_5_k8_d15	best_codes/collected/SmallGroup_6_1__AAp10_0_0_1_2_3_3_BBp27_0_1_2_2_4_5_k8_d15
SmallGroup_6_1__AAp27_0_1_2_2_4_5_BBp29_0_1_2_2_3_5_k10_d12	SmallGroup_6_1_	216	10	12	100000	dist-m4ri	p27_0_1_2_2_4_5	p29_0_1_2_2_3_5	results/progressive_SmallGroup_6_1_20260123T124903Z	results/progressive_SmallGroup_6_1_20260123T124903Z/best_codes/SmallGroup_6_1__AAp27_0_1_2_2_4_5_BBp29_0_1_2_2_3_5_k10_d12	best_codes/collected/SmallGroup_6_1__AAp27_0_1_2_2_4_5_BBp29_0_1_2_2_3_5_k10_d12
SmallGroup_6_1__AAp10_0_0_1_2_3_3_BBp27_0_1_2_2_3_5_k12_d12	SmallGroup_6_1_	216	12	12	100000	dist-m4ri	p10_0_0_1_2_3_3	p27_0_1_2_2_3_5	results/progressive_SmallGroup_6_1_20260123T124903Z	results/progressive_SmallGroup_6_1_20260123T124903Z/best_codes/SmallGroup_6_1__AAp10_0_0_1_2_3_3_BBp27_0_1_2_2_3_5_k12_d12	best_codes/collected/SmallGroup_6_1__AAp10_0_0_1_2_3_3_BBp27_0_1_2_2_3_5_k12_d12
SmallGroup_6_1__AAp27_0_1_2_2_3_5_BBp27_0_1_2_2_4_5_k14_d12	SmallGroup_6_1_	216	14	12	100000	dist-m4ri	p27_0_1_2_2_3_5	p27_0_1_2_2_4_5	results/progressive_SmallGroup_6_1_20260123T124903Z	results/progressive_SmallGroup_6_1_20260123T124903Z/best_codes/SmallGroup_6_1__AAp27_0_1_2_2_3_5_BBp27_0_1_2_2_4_5_k14_d12	best_codes/collected/SmallGroup_6_1__AAp27_0_1_2_2_3_5_BBp27_0_1_2_2_4_5_k14_d12
SmallGroup_6_1__AAp27_0_1_2_2_3_5_BBp29_0_0_1_1_3_5_k16_d12	SmallGroup_6_1_	216	16	12	100000	dist-m4ri	p27_0_1_2_2_3_5	p29_0_0_1_1_3_5	results/progressive_SmallGroup_6_1_20260123T124903Z	results/progressive_SmallGroup_6_1_20260123T124903Z/best_codes/SmallGroup_6_1__AAp27_0_1_2_2_3_5_BBp29_0_0_1_1_3_5_k16_d12	best_codes/collected/SmallGroup_6_1__AAp27_0_1_2_2_3_5_BBp29_0_0_1_1_3_5_k16_d12
SmallGroup_6_2__AAp12_0_0_0_2_3_3_BBp11_0_0_1_2_2_3_k2_d18	SmallGroup_6_2_	216	2	18	100000	dist-m4ri	p12_0_0_0_2_3_3	p11_0_0_1_2_2_3	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp12_0_0_0_2_3_3_BBp11_0_0_1_2_2_3_k2_d18	best_codes/collected/SmallGroup_6_2__AAp12_0_0_0_2_3_3_BBp11_0_0_1_2_2_3_k2_d18
SmallGroup_6_2__AAp11_0_0_1_2_3_3_BBp12_0_1_1_2_3_4_k2_d17	SmallGroup_6_2_	216	2	17	100000	dist-m4ri	p11_0_0_1_2_3_3	p12_0_1_1_2_3_4	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp11_0_0_1_2_3_3_BBp12_0_1_1_2_3_4_k2_d17	best_codes/collected/SmallGroup_6_2__AAp11_0_0_1_2_3_3_BBp12_0_1_1_2_3_4_k2_d17
SmallGroup_6_2__AAp12_0_0_0_1_3_3_BBp8_0_0_0_1_2_5_k2_d16	SmallGroup_6_2_	216	2	16	100000	dist-m4ri	p12_0_0_0_1_3_3	p8_0_0_0_1_2_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp12_0_0_0_1_3_3_BBp8_0_0_0_1_2_5_k2_d16	best_codes/collected/SmallGroup_6_2__AAp12_0_0_0_1_3_3_BBp8_0_0_0_1_2_5_k2_d16
SmallGroup_6_2__AAp11_0_0_1_2_2_3_BBp8_0_0_0_1_2_5_k2_d15	SmallGroup_6_2_	216	2	15	100000	dist-m4ri	p11_0_0_1_2_2_3	p8_0_0_0_1_2_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp11_0_0_1_2_2_3_BBp8_0_0_0_1_2_5_k2_d15	best_codes/collected/SmallGroup_6_2__AAp11_0_0_1_2_2_3_BBp8_0_0_0_1_2_5_k2_d15
SmallGroup_6_2__AAp10_0_3_3_4_5_5_BBp14_0_0_0_5_5_5_k4_d18	SmallGroup_6_2_	216	4	18	100000	dist-m4ri	p10_0_3_3_4_5_5	p14_0_0_0_5_5_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp10_0_3_3_4_5_5_BBp14_0_0_0_5_5_5_k4_d18	best_codes/collected/SmallGroup_6_2__AAp10_0_3_3_4_5_5_BBp14_0_0_0_5_5_5_k4_d18
SmallGroup_6_2__AAp17_0_1_2_2_2_3_BBp18_0_1_2_3_5_5_k4_d17	SmallGroup_6_2_	216	4	17	100000	dist-m4ri	p17_0_1_2_2_2_3	p18_0_1_2_3_5_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp17_0_1_2_2_2_3_BBp18_0_1_2_3_5_5_k4_d17	best_codes/collected/SmallGroup_6_2__AAp17_0_1_2_2_2_3_BBp18_0_1_2_3_5_5_k4_d17
SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp10_0_1_2_3_5_5_k4_d16	SmallGroup_6_2_	216	4	16	100000	dist-m4ri	p8_0_0_0_1_2_5	p10_0_1_2_3_5_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp10_0_1_2_3_5_5_k4_d16	best_codes/collected/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp10_0_1_2_3_5_5_k4_d16
SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp10_0_1_2_3_4_4_k4_d15	SmallGroup_6_2_	216	4	15	100000	dist-m4ri	p8_0_0_0_1_2_5	p10_0_1_2_3_4_4	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp10_0_1_2_3_4_4_k4_d15	best_codes/collected/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp10_0_1_2_3_4_4_k4_d15
SmallGroup_6_2__AAp12_0_0_0_1_3_5_BBp6_0_1_2_4_5_5_k6_d16	SmallGroup_6_2_	216	6	16	100000	dist-m4ri	p12_0_0_0_1_3_5	p6_0_1_2_4_5_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp12_0_0_0_1_3_5_BBp6_0_1_2_4_5_5_k6_d16	best_codes/collected/SmallGroup_6_2__AAp12_0_0_0_1_3_5_BBp6_0_1_2_4_5_5_k6_d16
SmallGroup_6_2__AAp13_0_1_1_2_3_4_BBp12_0_0_0_1_5_5_k6_d14	SmallGroup_6_2_	216	6	14	100000	dist-m4ri	p13_0_1_1_2_3_4	p12_0_0_0_1_5_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp13_0_1_1_2_3_4_BBp12_0_0_0_1_5_5_k6_d14	best_codes/collected/SmallGroup_6_2__AAp13_0_1_1_2_3_4_BBp12_0_0_0_1_5_5_k6_d14
SmallGroup_6_2__AAp0_0_1_2_2_3_5_BBp11_0_0_1_2_2_3_k6_d13	SmallGroup_6_2_	216	6	13	100000	dist-m4ri	p0_0_1_2_2_3_5	p11_0_0_1_2_2_3	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp0_0_1_2_2_3_5_BBp11_0_0_1_2_2_3_k6_d13	best_codes/collected/SmallGroup_6_2__AAp0_0_1_2_2_3_5_BBp11_0_0_1_2_2_3_k6_d13
SmallGroup_6_2__AAp6_0_1_2_2_3_5_BBp11_0_0_1_2_2_3_k6_d12	SmallGroup_6_2_	216	6	12	100000	dist-m4ri	p6_0_1_2_2_3_5	p11_0_0_1_2_2_3	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp6_0_1_2_2_3_5_BBp11_0_0_1_2_2_3_k6_d12	best_codes/collected/SmallGroup_6_2__AAp6_0_1_2_2_3_5_BBp11_0_0_1_2_2_3_k6_d12
SmallGroup_6_2__AAp10_0_1_2_2_4_5_BBp8_0_0_0_1_3_4_k8_d16	SmallGroup_6_2_	216	8	16	100000	dist-m4ri	p10_0_1_2_2_4_5	p8_0_0_0_1_3_4	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp10_0_1_2_2_4_5_BBp8_0_0_0_1_3_4_k8_d16	best_codes/collected/SmallGroup_6_2__AAp10_0_1_2_2_4_5_BBp8_0_0_0_1_3_4_k8_d16
SmallGroup_6_2__AAp10_0_1_2_2_4_5_BBp8_0_0_0_1_2_5_k8_d15	SmallGroup_6_2_	216	8	15	100000	dist-m4ri	p10_0_1_2_2_4_5	p8_0_0_0_1_2_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp10_0_1_2_2_4_5_BBp8_0_0_0_1_2_5_k8_d15	best_codes/collected/SmallGroup_6_2__AAp10_0_1_2_2_4_5_BBp8_0_0_0_1_2_5_k8_d15
SmallGroup_6_2__AAp6_0_0_1_1_2_3_BBp6_0_1_2_4_5_5_k10_d14	SmallGroup_6_2_	216	10	14	100000	dist-m4ri	p6_0_0_1_1_2_3	p6_0_1_2_4_5_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp6_0_0_1_1_2_3_BBp6_0_1_2_4_5_5_k10_d14	best_codes/collected/SmallGroup_6_2__AAp6_0_0_1_1_2_3_BBp6_0_1_2_4_5_5_k10_d14
SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp15_0_0_1_1_2_4_k10_d13	SmallGroup_6_2_	216	10	13	100000	dist-m4ri	p8_0_0_0_1_2_5	p15_0_0_1_1_2_4	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp15_0_0_1_1_2_4_k10_d13	best_codes/collected/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp15_0_0_1_1_2_4_k10_d13
SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp8_0_0_0_1_3_4_k10_d12	SmallGroup_6_2_	216	10	12	100000	dist-m4ri	p8_0_0_0_1_2_5	p8_0_0_0_1_3_4	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp8_0_0_0_1_3_4_k10_d12	best_codes/collected/SmallGroup_6_2__AAp8_0_0_0_1_2_5_BBp8_0_0_0_1_3_4_k10_d12
SmallGroup_6_2__AAp6_0_1_2_2_3_5_BBp8_0_0_0_1_2_5_k12_d12	SmallGroup_6_2_	216	12	12	100000	dist-m4ri	p6_0_1_2_2_3_5	p8_0_0_0_1_2_5	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp6_0_1_2_2_3_5_BBp8_0_0_0_1_2_5_k12_d12	best_codes/collected/SmallGroup_6_2__AAp6_0_1_2_2_3_5_BBp8_0_0_0_1_2_5_k12_d12
SmallGroup_6_2__AAp6_0_2_3_3_4_5_BBp15_0_0_1_1_2_4_k14_d12	SmallGroup_6_2_	216	14	12	100000	dist-m4ri	p6_0_2_3_3_4_5	p15_0_0_1_1_2_4	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp6_0_2_3_3_4_5_BBp15_0_0_1_1_2_4_k14_d12	best_codes/collected/SmallGroup_6_2__AAp6_0_2_3_3_4_5_BBp15_0_0_1_1_2_4_k14_d12
SmallGroup_6_2__AAp6_0_1_2_2_3_4_BBp6_0_1_2_3_3_4_k16_d12	SmallGroup_6_2_	216	16	12	100000	dist-m4ri	p6_0_1_2_2_3_4	p6_0_1_2_3_3_4	results/progressive_SmallGroup_6_2_20260123T124904Z	results/progressive_SmallGroup_6_2_20260123T124904Z/best_codes/SmallGroup_6_2__AAp6_0_1_2_2_3_4_BBp6_0_1_2_3_3_4_k16_d12	best_codes/collected/SmallGroup_6_2__AAp6_0_1_2_2_3_4_BBp6_0_1_2_3_3_4_k16_d12
SmallGroup_7_1__AAp11_0_0_1_3_4_6_BBp8_0_2_3_5_5_6_k2_d21	SmallGroup_7_1_	252	2	21	100000	dist-m4ri	p11_0_0_1_3_4_6	p8_0_2_3_5_5_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp11_0_0_1_3_4_6_BBp8_0_2_3_5_5_6_k2_d21	best_codes/collected/SmallGroup_7_1__AAp11_0_0_1_3_4_6_BBp8_0_2_3_5_5_6_k2_d21
SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp15_0_2_2_3_3_6_k2_d20	SmallGroup_7_1_	252	2	20	100000	dist-m4ri	p15_0_0_3_4_6_6	p15_0_2_2_3_3_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp15_0_2_2_3_3_6_k2_d20	best_codes/collected/SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp15_0_2_2_3_3_6_k2_d20
SmallGroup_7_1__AAp15_0_1_1_2_3_4_BBp15_0_0_1_1_3_4_k2_d19	SmallGroup_7_1_	252	2	19	200000	dist-m4ri	p15_0_1_1_2_3_4	p15_0_0_1_1_3_4	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp15_0_1_1_2_3_4_BBp15_0_0_1_1_3_4_k2_d19	best_codes/collected/SmallGroup_7_1__AAp15_0_1_1_2_3_4_BBp15_0_0_1_1_3_4_k2_d19
SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp15_0_0_1_1_3_4_k2_d17	SmallGroup_7_1_	252	2	17	200000	dist-m4ri	p15_0_0_3_4_6_6	p15_0_0_1_1_3_4	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp15_0_0_1_1_3_4_k2_d17	best_codes/collected/SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp15_0_0_1_1_3_4_k2_d17
SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp8_0_2_3_5_5_6_k4_d20	SmallGroup_7_1_	252	4	20	100000	dist-m4ri	p6_0_0_0_1_2_3	p8_0_2_3_5_5_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp8_0_2_3_5_5_6_k4_d20	best_codes/collected/SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp8_0_2_3_5_5_6_k4_d20
SmallGroup_7_1__AAp6_0_0_0_1_3_5_BBp27_0_2_3_5_5_6_k4_d19	SmallGroup_7_1_	252	4	19	100000	dist-m4ri	p6_0_0_0_1_3_5	p27_0_2_3_5_5_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp6_0_0_0_1_3_5_BBp27_0_2_3_5_5_6_k4_d19	best_codes/collected/SmallGroup_7_1__AAp6_0_0_0_1_3_5_BBp27_0_2_3_5_5_6_k4_d19
SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp27_0_1_2_3_3_6_k4_d17	SmallGroup_7_1_	252	4	17	100000	dist-m4ri	p6_0_0_0_1_2_3	p27_0_1_2_3_3_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp27_0_1_2_3_3_6_k4_d17	best_codes/collected/SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp27_0_1_2_3_3_6_k4_d17
SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp27_0_1_2_3_3_6_k4_d16	SmallGroup_7_1_	252	4	16	200000	dist-m4ri	p6_0_1_2_3_4_5	p27_0_1_2_3_3_6	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp27_0_1_2_3_3_6_k4_d16	best_codes/collected/SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp27_0_1_2_3_3_6_k4_d16
SmallGroup_7_1__AAp11_0_0_0_0_0_1_BBp6_0_1_2_3_5_6_k4_d14	SmallGroup_7_1_	252	4	14	200000	dist-m4ri	p11_0_0_0_0_0_1	p6_0_1_2_3_5_6	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp11_0_0_0_0_0_1_BBp6_0_1_2_3_5_6_k4_d14	best_codes/collected/SmallGroup_7_1__AAp11_0_0_0_0_0_1_BBp6_0_1_2_3_5_6_k4_d14
SmallGroup_7_1__AAp24_0_0_2_3_6_6_BBp10_0_2_2_3_4_6_k6_d20	SmallGroup_7_1_	252	6	20	100000	dist-m4ri	p24_0_0_2_3_6_6	p10_0_2_2_3_4_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp24_0_0_2_3_6_6_BBp10_0_2_2_3_4_6_k6_d20	best_codes/collected/SmallGroup_7_1__AAp24_0_0_2_3_6_6_BBp10_0_2_2_3_4_6_k6_d20
SmallGroup_7_1__AAp13_0_1_3_4_4_6_BBp10_0_0_1_4_4_5_k6_d19	SmallGroup_7_1_	252	6	19	100000	dist-m4ri	p13_0_1_3_4_4_6	p10_0_0_1_4_4_5	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp13_0_1_3_4_4_6_BBp10_0_0_1_4_4_5_k6_d19	best_codes/collected/SmallGroup_7_1__AAp13_0_1_3_4_4_6_BBp10_0_0_1_4_4_5_k6_d19
SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp10_0_0_1_4_4_5_k6_d18	SmallGroup_7_1_	252	6	18	200000	dist-m4ri	p13_0_1_1_4_5_6	p10_0_0_1_4_4_5	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp10_0_0_1_4_4_5_k6_d18	best_codes/collected/SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp10_0_0_1_4_4_5_k6_d18
SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp10_0_0_1_3_3_4_k6_d17	SmallGroup_7_1_	252	6	17	200000	dist-m4ri	p13_0_1_1_4_5_6	p10_0_0_1_3_3_4	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp10_0_0_1_3_3_4_k6_d17	best_codes/collected/SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp10_0_0_1_3_3_4_k6_d17
SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp10_0_0_1_3_3_4_k6_d16	SmallGroup_7_1_	252	6	16	200000	dist-m4ri	p15_0_0_3_4_6_6	p10_0_0_1_3_3_4	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp10_0_0_1_3_3_4_k6_d16	best_codes/collected/SmallGroup_7_1__AAp15_0_0_3_4_6_6_BBp10_0_0_1_3_3_4_k6_d16
SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp6_0_2_3_5_5_6_k8_d18	SmallGroup_7_1_	252	8	18	100000	dist-m4ri	p6_0_0_0_1_2_3	p6_0_2_3_5_5_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp6_0_2_3_5_5_6_k8_d18	best_codes/collected/SmallGroup_7_1__AAp6_0_0_0_1_2_3_BBp6_0_2_3_5_5_6_k8_d18
SmallGroup_7_1__AAp19_0_1_1_3_5_6_BBp15_0_1_2_5_6_6_k8_d17	SmallGroup_7_1_	252	8	17	100000	dist-m4ri	p19_0_1_1_3_5_6	p15_0_1_2_5_6_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp19_0_1_1_3_5_6_BBp15_0_1_2_5_6_6_k8_d17	best_codes/collected/SmallGroup_7_1__AAp19_0_1_1_3_5_6_BBp15_0_1_2_5_6_6_k8_d17
SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp6_0_1_2_3_5_6_k8_d16	SmallGroup_7_1_	252	8	16	200000	dist-m4ri	p6_0_1_2_3_4_5	p6_0_1_2_3_5_6	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp6_0_1_2_3_5_6_k8_d16	best_codes/collected/SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp6_0_1_2_3_5_6_k8_d16
SmallGroup_7_1__AAp6_0_0_0_0_1_1_BBp6_0_1_2_3_5_6_k8_d14	SmallGroup_7_1_	252	8	14	200000	dist-m4ri	p6_0_0_0_0_1_1	p6_0_1_2_3_5_6	results/progressive_SmallGroup_7_1_20260123T160806Z	results/progressive_SmallGroup_7_1_20260123T160806Z/best_codes/SmallGroup_7_1__AAp6_0_0_0_0_1_1_BBp6_0_1_2_3_5_6_k8_d14	best_codes/collected/SmallGroup_7_1__AAp6_0_0_0_0_1_1_BBp6_0_1_2_3_5_6_k8_d14
SmallGroup_7_1__AAp11_0_0_1_1_3_4_BBp6_0_0_0_4_5_6_k10_d17	SmallGroup_7_1_	252	10	17	100000	dist-m4ri	p11_0_0_1_1_3_4	p6_0_0_0_4_5_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp11_0_0_1_1_3_4_BBp6_0_0_0_4_5_6_k10_d17	best_codes/collected/SmallGroup_7_1__AAp11_0_0_1_1_3_4_BBp6_0_0_0_4_5_6_k10_d17
SmallGroup_7_1__AAp8_0_1_2_2_3_5_BBp6_0_0_0_1_4_5_k10_d16	SmallGroup_7_1_	252	10	16	100000	dist-m4ri	p8_0_1_2_2_3_5	p6_0_0_0_1_4_5	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp8_0_1_2_2_3_5_BBp6_0_0_0_1_4_5_k10_d16	best_codes/collected/SmallGroup_7_1__AAp8_0_1_2_2_3_5_BBp6_0_0_0_1_4_5_k10_d16
SmallGroup_7_1__AAp1_0_1_2_2_3_5_BBp8_0_1_2_3_3_6_k10_d15	SmallGroup_7_1_	252	10	15	100000	dist-m4ri	p1_0_1_2_2_3_5	p8_0_1_2_3_3_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp1_0_1_2_2_3_5_BBp8_0_1_2_3_3_6_k10_d15	best_codes/collected/SmallGroup_7_1__AAp1_0_1_2_2_3_5_BBp8_0_1_2_3_3_6_k10_d15
SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp27_0_2_3_4_4_5_k10_d14	SmallGroup_7_1_	252	10	14	100000	dist-m4ri	p13_0_1_1_4_5_6	p27_0_2_3_4_4_5	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp27_0_2_3_4_4_5_k10_d14	best_codes/collected/SmallGroup_7_1__AAp13_0_1_1_4_5_6_BBp27_0_2_3_4_4_5_k10_d14
SmallGroup_7_1__AAp10_0_1_2_2_4_6_BBp25_0_0_1_3_4_6_k12_d16	SmallGroup_7_1_	252	12	16	100000	dist-m4ri	p10_0_1_2_2_4_6	p25_0_0_1_3_4_6	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp10_0_1_2_2_4_6_BBp25_0_0_1_3_4_6_k12_d16	best_codes/collected/SmallGroup_7_1__AAp10_0_1_2_2_4_6_BBp25_0_0_1_3_4_6_k12_d16
SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp10_0_0_1_4_4_5_k12_d15	SmallGroup_7_1_	252	12	15	100000	dist-m4ri	p6_0_1_2_3_4_5	p10_0_0_1_4_4_5	results/progressive_SmallGroup_7_1_20260123T124935Z	results/progressive_SmallGroup_7_1_20260123T124935Z/best_codes/SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp10_0_0_1_4_4_5_k12_d15	best_codes/collected/SmallGroup_7_1__AAp6_0_1_2_3_4_5_BBp10_0_0_1_4_4_5_k12_d15
